"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"SWIR","Sierra Wireless Inc","","02/11/2013","US Equity","Common stocks","Small cap","Information Technology","CA8265161064","2585259","804,880,896","USD","Analyze"
"QNST","Quinstreet Inc","","02/11/2010","US Equity","Common stocks","Small cap","Communication Services","US74874Q1004","B3PGPB9","803,320,908","USD","Analyze"
"HSTM","Healthstream Inc","","02/20/2001","US Equity","Common stocks","Small cap","Health Care","US42222N1037","2577870","798,195,263","USD","Analyze"
"NWLI","National Western Life Group Inc Class A","","02/11/2013","US Equity","Common stocks","Small cap","Financials","US6385171029","BYSPYB3","798,118,726","USD","Analyze"
"SCHN","Schnitzer Steel Industries Inc Class A","","03/05/2001","US Equity","Common stocks","Small cap","Materials","US8068821060","2821298","793,766,560","USD","Analyze"
"SHYF","The Shyft Group, Inc.","","03/21/1990","US Equity","Common stocks","Small cap","Industrials","US8256981031","BMYGGG5","793,235,832","USD","Analyze"
"SLRC","Solar Capital Ltd","","02/09/2010","US Equity","BDCs","Small cap","Financials","","B61FRC6","793,224,378","USD","Analyze"
"SGH","Smart Global Holdings","","05/24/2017","US Equity","Common stocks","Small cap","Information Technology","KYG8232Y1017","BYPBTG4","789,238,849","USD","Analyze"
"PAX","Patria Investments Ltd","","04/16/2018","US Equity","Common stocks","Small cap","Financials","","","788,216,175","USD","Analyze"
"UNIT","Uniti Group Inc","","04/20/2015","US Equity","REITs","Small cap","Real Estate","US91325V1089","BD6VBR1","787,679,741","USD","Analyze"
"OXLC","Oxford Lane Capital CEF","","01/20/2011","US Fixed Income","Bank loans","Broad market","Financials","","","784,458,884","USD","Analyze"
"OXLCN","Oxford Lane Capital Corp. - 7.125% Series 2029 Term Preferred Stock","","06/10/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","784,458,884","USD","Analyze"
"COLL","Collegium Pharmaceutical Inc","","05/07/2015","US Equity","Common stocks","Small cap","Health Care","US19459J1043","BX7RSN3","783,531,064","USD","Analyze"
"NKLA","Nikola Corporation","","06/11/2018","US Equity","Common stocks","Small cap","Industrials","US6541101050","BMBM6H7","781,647,315","USD","Analyze"
"BTRS","BTRS Holdings Inc. - Class 1","","08/06/2019","US Equity","Common stocks","Small cap","Information Technology","US11778X1046","BMC8SQ7","776,211,712","USD","Analyze"
"SHCR","Sharecare, Inc. - Class A","","11/23/2020","US Equity","Common stocks","Small cap","Health Care","US81948W1045","BJL95B4","774,208,802","USD","Analyze"
"SHCRW","Sharecare, Inc. - Warrant exercisable for one share at $11.50 per share","","06/30/2021","US Equity","Warrants","Operating Companies","Health Care","","","774,208,802","USD","Analyze"
"RTL","The Necessity Retail REIT, Inc. - Class A","","07/19/2018","US Equity","REITs","Small cap","Real Estate","US02607T1097","BD6NYB2","771,789,800","USD","Analyze"
"RTLPO","The Necessity Retail REIT, Inc. - 7.375% Series C Cumulative Redeemable Preferred Stock","","12/16/2020","US Equity","Preferred stocks","Non-convertible","Unknown","","","771,789,800","USD","Analyze"
"RTLPP","The Necessity Retail REIT, Inc. - 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock","","03/22/2019","US Equity","Preferred stocks","Non-convertible","Unknown","","","771,789,800","USD","Analyze"
"TBLA","Taboola.com Ltd.","","10/27/2020","US Equity","Common stocks","Small cap","Communication Services","","","771,714,365","USD","Analyze"
"TBLAW","Taboola.com Ltd. - Warrant","","06/28/2021","US Equity","Warrants","Operating Companies","Communication Services","","","771,714,365","USD","Analyze"
"WETF","Wisdomtree Investments Inc","","01/03/2011","US Equity","Common stocks","Small cap","Financials","US97717P1049","2476513","771,036,842","USD","Analyze"
"DSGR","Distribution Solutions Group, Inc.","","03/17/1980","US Equity","Common stocks","Small cap","Industrials","","2508126","768,899,956","USD","Analyze"
"CRAI","Cra International Inc","","02/12/2001","US Equity","Common stocks","Small cap","Industrials","US12618T1051","2240622","768,637,528","USD","Analyze"
"AVO","Mission Produce, Inc.","","10/02/2000","US Equity","Common stocks","Small cap","Consumer Staples","US60510V1089","BLNPMM4","764,624,703","USD","Analyze"
"CHI","Calamos Convertible Opportunities and Income Fund CEF","","06/27/2002","US Fixed Income","Broad market","Unconstrained","Financials","","","764,558,726","USD","Analyze"
"JRVR","James River Group Holdings Ltd","","12/12/2014","US Equity","Common stocks","Small cap","Financials","BMG5005R1079","BT8RWQ5","764,197,987","USD","Analyze"
"INVA","Innoviva Inc","","10/05/2004","US Equity","Common stocks","Small cap","Health Care","US45781M1018","BDDXF67","762,330,936","USD","Analyze"
"HHR","HeadHunter Group PLC ADRs","","05/08/2019","US Equity","ADRs","Small cap","Industrials","US42207L1061","","761,054,528","USD","Analyze"
"CBAY","CymaBay Therapeutics Inc","","01/27/2014","US Equity","Common stocks","Small cap","Health Care","US23257D1037","BJ3WDH3","757,895,514","USD","Analyze"
"VALN","Valneva SE - ADRs","","05/06/2021","US Equity","ADRs","Small cap","Health Care","CH0002088976","4581619","754,163,909","USD","Analyze"
"HFWA","Heritage Financial Corp","","02/20/2001","US Equity","Common stocks","Small cap","Financials","US42722X1063","2619880","753,742,502","USD","Analyze"
"HIBB","Hibbett Sports Inc","","02/20/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US4285671016","2428376","746,220,654","USD","Analyze"
"SKWD","Skyward Specialty Insurance Group, Inc.","","01/13/2023","US Equity","Common stocks","Small cap","Unknown","","","742,601,718","USD","Analyze"
"AVPT","AvePoint, Inc. - Class A","","06/28/2021","US Equity","Common stocks","Small cap","Information Technology","US0536041041","BP2Q7W1","739,720,033","USD","Analyze"
"AMRK","A Mark Precious Metals Inc","","03/17/2014","US Equity","Common stocks","Small cap","Financials","US00181T1079","BK6MJ46","738,605,790","USD","Analyze"
"AMTB","Mercantil Bank Holding Corporation - Class A","","08/29/2018","US Equity","Common stocks","Small cap","Financials","US0235761014","BKDSMB5","736,182,166","USD","Analyze"
"SCSC","Scansource Inc","","03/05/2001","US Equity","Common stocks","Small cap","Information Technology","US8060371072","2767756","734,115,844","USD","Analyze"
"ALLO","Allogene Therapeutics Inc","","10/11/2018","US Equity","Common stocks","Small cap","Health Care","US0197701065","BFZNYB7","729,711,784","USD","Analyze"
"PEBO","Peoples Bancorp Inc","","02/28/2001","US Equity","Common stocks","Small cap","Financials","US7097891011","2679419","728,592,518","USD","Analyze"
"PFC","Premier Financial Corp.","","07/20/1993","US Equity","Common stocks","Small cap","Financials","US74052F1084","BLFBX72","727,758,962","USD","Analyze"
"AOSL","Alpha And Omega Semiconductor Ltd","","04/29/2010","US Equity","Common stocks","Small cap","Information Technology","BMG6331P1041","B5Q3KZ2","722,563,071","USD","Analyze"
"CBTX","CBTX, Inc.","","11/08/2017","US Equity","Common stocks","Small cap","Financials","US12481V1044","BF3CTC2","717,237,261","USD","Analyze"
"MCRB","Seres Therapeutics Inc","","06/26/2015","US Equity","Common stocks","Small cap","Health Care","US81750R1023","BYNQNP8","714,853,137","USD","Analyze"
"CNDT","Conduent Inc","","12/13/2016","US Equity","Common stocks","Small cap","Information Technology","US2067871036","BYWLRV8","709,814,606","USD","Analyze"
"ULH","Universal Logistics Inc","","02/11/2005","US Equity","Common stocks","Small cap","Industrials","US91388P1057","B066PX9","708,890,915","USD","Analyze"
"ROCC","Ranger Oil Corporation - Class A","","01/05/2021","US Equity","Common stocks","Small cap","Energy","US70788V1026","BZCD9S2","708,495,214","USD","Analyze"
"PFBC","Preferred Bank","","02/23/2001","US Equity","Common stocks","Small cap","Financials","US7403674044","2763602","706,534,730","USD","Analyze"
"COGT","Cogent Biosciences, Inc.","","03/29/2018","US Equity","Common stocks","Small cap","Health Care","US19240Q2012","BLR6XK8","702,265,772","USD","Analyze"
"RBCAA","Republic Bancorp Inc Class A","","03/02/2001","US Equity","Common stocks","Small cap","Financials","US7602812049","2277114","701,569,265","USD","Analyze"
"UVSP","Univest Corporation Of Pennsylvania","","03/09/2001","US Equity","Common stocks","Small cap","Financials","US9152711001","2690636","700,957,751","USD","Analyze"
"VREX","Varex Imaging Corp","","01/20/2017","US Equity","Common stocks","Small cap","Health Care","US92214X1063","BDQYWV1","699,344,000","USD","Analyze"
"MFIC","MidCap Financial Investment Corporation - Closed End Fund","","08/15/2022","US Equity","Closed end funds","","","","","698,366,001","USD","Analyze"
"MGIC","Magic Software Enterprises Ltd.","","02/11/2013","US Equity","Common stocks","Small cap","Information Technology","","2554679","691,439,345","USD","Analyze"
"CGBD","TCG BDC","","06/14/2017","US Equity","BDCs","Small cap","Financials","","BYW64X4","689,638,052","USD","Analyze"
"IDYA","IDEAYA Biosciences, Inc.","","05/23/2019","US Equity","Common stocks","Small cap","Health Care","US45166A1025","BK0VHF6","689,517,914","USD","Analyze"
"CEVA","Ceva Inc","","11/01/2002","US Equity","Common stocks","Small cap","Information Technology","US1572101053","2986937","684,918,761","USD","Analyze"
"CTBI","Community Trust Bancorp Inc Trust","","02/12/2001","US Equity","Common stocks","Small cap","Financials","US2041491083","2706470","684,014,272","USD","Analyze"
"GIII","G-III Apparel Group, LTD.","","02/20/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US36237H1014","2369721","680,042,466","USD","Analyze"
"CNOB","Connectone Bancorp Inc","","02/12/2001","US Equity","Common stocks","Small cap","Financials","US20786W1071","BNQ4YF9","679,271,811","USD","Analyze"
"CALT","Calliditas Therapeutics AB ADRs","","06/05/2020","US Equity","ADRs","Small cap","Health Care","","","679,127,503","USD","Analyze"
"AVXL","Anavex Life Sciences Corp","","02/11/2013","US Equity","Common stocks","Small cap","Health Care","US0327973006","BYTYP72","677,318,932","USD","Analyze"
"BJRI","BJs Restaurants Inc","","07/31/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US09180C1062","2200552","672,945,788","USD","Analyze"
"SNPO","Snap One Holdings Corp.","","07/28/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US83303Y1055","BN72WV4","668,111,720","USD","Analyze"
"SCVL","Shoe Carnival Inc","","03/05/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US8248891090","2805474","666,114,611","USD","Analyze"
"HCAT","Health Catalyst, Inc","","07/25/2019","US Equity","Common stocks","Small cap","Health Care","US42225T1079","BKLCX50","664,089,924","USD","Analyze"
"XMTR","Xometry, Inc.","","06/30/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US98423F1093","BP7L5C7","660,282,591","USD","Analyze"
"ARQT","Arcutis Biotherapeutics, Inc.","","01/31/2020","US Equity","Common stocks","Small cap","Health Care","US03969K1088","BKX9VD3","659,695,018","USD","Analyze"
"VTRU","Vitru Ltd","","09/28/2007","US Equity","Common stocks","Small cap","Consumer Staples","","","659,119,295","USD","Analyze"
"TYRA","Tyra Biosciences, Inc.","","02/28/2013","US Equity","Common stocks","Small cap","Health Care","","BMVNDH9","655,639,522","USD","Analyze"
"SBGI","Sinclair Broadcast Group Inc Class A","","03/05/2001","US Equity","Common stocks","Small cap","Communication Services","US8292261091","2799351","653,875,874","USD","Analyze"
"UFCS","United Fire Group Inc","","03/08/2001","US Equity","Common stocks","Small cap","Financials","US9103401082","B4WXG84","646,041,504","USD","Analyze"
"TITN","Titan Machinery Inc","","12/06/2007","US Equity","Common stocks","Small cap","Industrials","US88830R1014","B29H3T5","644,647,897","USD","Analyze"
"SVA","Sinovac Biotech, Ltd.","","12/31/1969","US Equity","Common stocks","Small cap","Health Care","","2384520","643,779,512","USD","Analyze"
"SSP","Ew Scripps Class A","","03/07/2001","US Equity","Common stocks","Small cap","Communication Services","US8110544025","2862532","643,553,838","USD","Analyze"
"SATS","Echostar Corp Class A","","12/31/2007","US Equity","Common stocks","Small cap","Communication Services","US2787681061","B2NC471","642,833,654","USD","Analyze"
"COWN","Cowen Inc","","07/13/2006","US Equity","Common stocks","Small cap","Financials","US2236226062","BZ1J497","636,765,696","USD","Analyze"
"IBRX","ImmunityBio, Inc.","","03/10/2021","US Equity","Common stocks","Small cap","Health Care","US45256X1037","BNSP0B8","636,319,951","USD","Analyze"
"SP","Sp Plus Corp","","05/27/2004","US Equity","Common stocks","Small cap","Industrials","US78469C1036","BH2QZH6","633,151,578","USD","Analyze"
"ME","23andMe Holding Co.","","11/23/2020","US Equity","Common stocks","Small cap","Health Care","US90138Q1085","BM9CKX3","632,354,244","USD","Analyze"
"MLYS","Mineralys Therapeutics, Inc.","","02/09/2023","US Equity","Common stocks","Small cap","Unknown","","","630,826,722","USD","Analyze"
"DYN","Dyne Therapeutics, Inc.","","07/22/2019","US Equity","Common stocks","Small cap","Health Care","US26818M1080","BN15WD1","629,861,233","USD","Analyze"
"GSBC","Great Southern Bancorp Inc","","02/20/2001","US Equity","Common stocks","Small cap","Financials","US3909051076","2387002","627,847,348","USD","Analyze"
"GPRO","Gopro Inc Class A","","06/26/2014","US Equity","Common stocks","Small cap","Consumer Discretionary","US38268T1034","BMNQC35","627,709,603","USD","Analyze"
"MERC","Mercer International Inc","","08/06/2001","US Equity","Common stocks","Small cap","Materials","US5880561015","2053024","625,941,627","USD","Analyze"
"HBT","HBT Financial, Inc.","","10/11/2019","US Equity","Common stocks","Small cap","Financials","US4041111067","BJBZRJ4","624,909,414","USD","Analyze"
"SANA","Sana Biotechnology, Inc.","","10/12/2006","US Equity","Common stocks","Small cap","Health Care","US7995661045","BMFJJ97","621,923,842","USD","Analyze"
"RBBN","Ribbon Communications Inc.","","02/11/2013","US Equity","Common stocks","Small cap","Information Technology","US7625441040","BD2BLX1","620,374,139","USD","Analyze"
"CHUY","Chuys Holdings Inc","","07/24/2012","US Equity","Common stocks","Small cap","Consumer Discretionary","US1716041017","B88WMY1","619,497,011","USD","Analyze"
"SNBR","Sleep Number Corporation","","02/11/2013","US Equity","Common stocks","Small cap","Consumer Discretionary","US83125X1037","BF4HN46","617,272,560","USD","Analyze"
"OSBC","Old Second Bancorp Inc","","02/27/2001","US Equity","Common stocks","Small cap","Financials","US6802771005","2658429","615,932,101","USD","Analyze"
"BASE","Couchbase, Inc.","","06/13/2019","US Equity","Common stocks","Small cap","Information Technology","US22207T1016","BNLYJ71","613,878,171","USD","Analyze"
"CASS","Cass Information Systems Inc","","01/02/1996","US Equity","Common stocks","Small cap","Information Technology","US14808P1093","2086558","613,264,090","USD","Analyze"
"FORR","Forrester Research Inc","","02/16/2001","US Equity","Common stocks","Small cap","Industrials","US3465631097","2398855","612,000,990","USD","Analyze"
"TRST","Trustco Bank Corp","","03/08/2001","US Equity","Common stocks","Small cap","Financials","US8983492047","BN0ZBP7","611,825,765","USD","Analyze"
"YORW","York Water","","03/12/2001","US Equity","Common stocks","Small cap","Utilities","US9871841089","2425292","610,913,702","USD","Analyze"
"ATNI","ATN International Inc","","02/06/2001","US Equity","Common stocks","Small cap","Communication Services","US00215F1075","BDC84D3","607,229,957","USD","Analyze"
"CCSI","Consensus Cloud Solutions, Inc.","","08/27/2015","US Equity","Common stocks","Small cap","Information Technology","US20848V1052","BMXZF55","604,352,441","USD","Analyze"
"ANAB","Anaptysbio Inc","","01/26/2017","US Equity","Common stocks","Small cap","Health Care","US0327241065","BDRW1L7","604,148,136","USD","Analyze"
"ACDC","ProFrac Holding Corp. - Class A","","11/02/2022","US Equity","Common stocks","Small cap","Unknown","","BPCJW03","603,913,050","USD","Analyze"
"HLVX","HilleVax, Inc.","","04/29/2022","US Equity","Common stocks","Small cap","Health Care","","BN7SBS2","602,912,686","USD","Analyze"
"HAYN","Haynes International Inc","","03/20/2007","US Equity","Common stocks","Small cap","Materials","US4208772016","B02WVH7","602,858,560","USD","Analyze"
"PLPC","Preformed Line Products","","09/20/2001","US Equity","Common stocks","Small cap","Industrials","US7404441047","2798466","596,610,521","USD","Analyze"
"ADV","Advantage Solutions Inc.  - Class A","","01/04/1999","US Equity","Common stocks","Small cap","Communication Services","US00791N1028","BNC2MS6","592,748,235","USD","Analyze"
"ADVWW","Advantage Solutions Inc.  - Warrant exercisable for one share at $11.50 per share","","09/19/2019","US Equity","Warrants","Operating Companies","Communication Services","","","592,748,235","USD","Analyze"
"BBSI","Barrett Business Services Inc","","02/07/2001","US Equity","Common stocks","Small cap","Industrials","US0684631080","2082675","592,676,744","USD","Analyze"
"WASH","Washington Trust Bancorp Inc","","03/12/2001","US Equity","Common stocks","Small cap","Financials","US9406101082","2942025","590,394,151","USD","Analyze"
"ELVN","Enliven Therapeutics, Inc.","","03/12/2020","US Equity","Common stocks","Small cap","Unknown","","","590,262,773","USD","Analyze"
"CSWC","Capital Southwest Corp","","03/17/1980","US Equity","BDCs","Small cap","Financials","","","589,922,710","USD","Analyze"
"HSII","Heidrick And Struggles International","","02/20/2001","US Equity","Common stocks","Small cap","Industrials","US4228191023","2413071","587,693,115","USD","Analyze"
"CIFR","Cipher Mining Inc.","","08/25/2021","US Equity","Common stocks","Small cap","Information Technology","","BMZ8604","581,786,317","USD","Analyze"
"FDMT","4D Molecular Therapeutics, Inc.","","12/11/2020","US Equity","Common stocks","Small cap","Health Care","US35104E1001","BKLXFX5","579,274,843","USD","Analyze"
"KELYA","Kelly Services Inc Class A","","02/22/2001","US Equity","Common stocks","Small cap","Industrials","US4881522084","2487117","576,928,304","USD","Analyze"
"KELYB","Kelly Services Inc. Class B","","11/06/1984","US Equity","Common stocks","Small cap","Information Technology","","","576,928,304","USD","Analyze"
"NYAX","Nayax Ltd.","","09/21/2022","US Equity","Common stocks","Small cap","Unknown","","","576,730,070","USD","Analyze"
"HONE","HarborOne Bancorp, Inc.","","06/30/2016","US Equity","Common stocks","Small cap","Financials","US41165Y1001","BK1KX10","573,508,936","USD","Analyze"
"ICPT","Intercept Pharmaceuticals Inc","","10/11/2012","US Equity","Common stocks","Small cap","Health Care","US45845P1084","B7N59F8","570,463,943","USD","Analyze"
"RGP","Resources Connection, Inc.","","01/31/2006","US Equity","Common stocks","Small cap","Industrials","US76122Q1058","2697853","568,419,281","USD","Analyze"
"BRY","Berry Petroleum Corporation","","07/26/2017","US Equity","Common stocks","Small cap","Energy","US08579X1019","BF01Q65","568,079,522","USD","Analyze"
"VSEC","Vse Corp","","03/12/2001","US Equity","Common stocks","Small cap","Industrials","US9182841000","2926773","565,641,099","USD","Analyze"
"HAFC","Hanmi Financial Corp","","02/20/2001","US Equity","Common stocks","Small cap","Financials","US4104952043","B6TPXR5","563,251,442","USD","Analyze"
"OFIX","Orthofix International Nv","","02/27/2001","US Equity","Common stocks","Small cap","Health Care","US68752M1080","BGGJFT6","563,238,464","USD","Analyze"
"VMEO","Vimeo, Inc.","","05/21/2021","US Equity","Common stocks","Small cap","Communication Services","US92719V1008","BNDYF15","562,905,700","USD","Analyze"
"TCPC","TCP Capital Corp","","04/04/2012","US Equity","BDCs","Small cap","Financials","","BF4WVH0","562,075,479","USD","Analyze"
"NFBK","Northfield Bancorp Inc","","01/25/2013","US Equity","Common stocks","Small cap","Financials","US66611T1088","B8NB2R6","560,755,011","USD","Analyze"
"SEAT","Vivid Seats Inc. - Class A","","10/12/2020","US Equity","Common stocks","Small cap","Consumer Discretionary","","BL6C9P4","558,046,003","USD","Analyze"
"SEATW","Vivid Seats Inc. - Warrant","","10/18/2021","US Equity","Warrants","Operating Companies","Consumer Discretionary","","","558,046,003","USD","Analyze"
"KRNY","Kearny Financial Test Corp","","02/11/2013","US Equity","Common stocks","Small cap","Financials","US48716P1084","BY3H7G0","552,501,847","USD","Analyze"
"ZEUS","Olympic Steel Inc","","03/12/2001","US Equity","Common stocks","Small cap","Materials","US68162K1060","2659013","550,375,137","USD","Analyze"
"KE","Kimball Electronics Inc","","11/03/2014","US Equity","Common stocks","Small cap","Information Technology","US49428J1097","BRKFN59","549,618,366","USD","Analyze"
"ACRS","Aclaris Therapeutics Inc","","10/07/2015","US Equity","Common stocks","Small cap","Health Care","US00461U1051","BYV2W40","543,547,657","USD","Analyze"
"EXFY","Expensify, Inc.","","11/10/2021","US Equity","Common stocks","Small cap","Information Technology","","BL98829","542,128,019","USD","Analyze"
"MOR","MorphoSys AG ADRs","","04/19/2018","US Equity","ADRs","Small cap","Health Care","US6177602025","","539,495,422","USD","Analyze"
"GDRX","GoodRx Holdings, Inc.","","09/23/2020","US Equity","Common stocks","Small cap","Health Care","US38246G1085","BMTVQT8","538,221,586","USD","Analyze"
"JOUT","Johnson Outdoors Inc Class A","","02/20/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US4791671088","2476847","537,308,952","USD","Analyze"
"IIIV","I3 Verticals Inc.","","06/21/2018","US Equity","Common stocks","Small cap","Information Technology","US46571Y1073","BF2G4D1","536,214,601","USD","Analyze"
"CFB","CrossFirst Bankshares, Inc.","","12/31/1997","US Equity","Common stocks","Small cap","Financials","US22766M1099","BK0XBX8","534,413,545","USD","Analyze"
"OPI","Office Properties Income Trust","","06/04/2009","US Equity","REITs","Small cap","Real Estate","US67623C1099","BYVLR75","531,776,928","USD","Analyze"
"TCDA","Tricida Inc","","06/28/2018","US Equity","Common stocks","Small cap","Health Care","US89610F1012","BYZMG55","531,524,800","USD","Analyze"
"CAC","Camden National Corp","","02/09/2001","US Equity","Common stocks","Small cap","Financials","US1330341082","2116659","531,165,286","USD","Analyze"
"AMRS","Amyris Inc","","09/28/2010","US Equity","Common stocks","Small cap","Materials","US03236M2008","BF0FLW8","531,064,840","USD","Analyze"
"CHSCO","CHS Inc Class B Cumulative Redeemable Preferred Stock","","09/23/2013","US Equity","Preferred stocks","Non-convertible","Consumer Staples","US12542R3084","BF2H7L3","528,042,710","USD","Analyze"
"ZYME","Zymeworks Inc.","","04/28/2017","US Equity","Common stocks","Small cap","Health Care","CA98985W1023","","524,498,141","USD","Analyze"
"FRPH","FRP Holdings Inc","","07/02/1986","US Equity","Common stocks","Small cap","Real Estate","US30292L1070","BTCB1W2","523,906,869","USD","Analyze"
"CHSCL","CHS Inc Class B Cumulative Redeemable Preferred Stock Series 4","","01/15/2015","US Equity","Preferred stocks","Non-convertible","Consumer Staples","US12542R8034","BVDPSJ3","522,675,000","USD","Analyze"
"PGC","Peapack Gladstone Financial Corp","","02/28/2001","US Equity","Common stocks","Small cap","Financials","US7046991078","2307732","520,352,762","USD","Analyze"
"LEGH","Legacy Housing Corporation","","12/14/2018","US Equity","Common stocks","Small cap","Consumer Discretionary","US52472M1018","BG5HXX1","520,273,980","USD","Analyze"
"HTBK","Heritage Commerce Corp","","02/13/2001","US Equity","Common stocks","Small cap","Financials","US4269271098","2503916","517,021,091","USD","Analyze"
"TWOU","2U Inc","","03/28/2014","US Equity","Common stocks","Small cap","Consumer Discretionary","US90214J1016","BKWBZZ0","514,092,448","USD","Analyze"
"CCD","Calamos Dynamic Convertible and Income Fund CEF","","03/27/2015","US Fixed Income","Broad market","Unconstrained","Financials","","","513,894,421","USD","Analyze"
"ITRN","Ituran Location And Control Ltd","","09/28/2005","US Equity","Common stocks","Small cap","Information Technology","IL0010818685","B0LNCS9","512,938,167","USD","Analyze"
"SWBI","Smith & Wesson Brands, Inc.","","08/12/1999","US Equity","Common stocks","Small cap","Consumer Discretionary","US8317541063","BMYGG87","512,681,900","USD","Analyze"
"EDIT","Editas Medicine Inc","","02/03/2016","US Equity","Common stocks","Small cap","Health Care","US28106W1036","BZ8FPH3","511,758,795","USD","Analyze"
"ZEAL","Zealand Pharma A/S ADRs","","08/09/2017","US Equity","ADRs","Small cap","Health Care","DK0060257814","B0SDJB4","510,518,976","USD","Analyze"
"RUTH","Ruths Hospitality Group Inc","","08/09/2005","US Equity","Common stocks","Small cap","Consumer Discretionary","US7833321091","B0G4KC7","510,454,326","USD","Analyze"
"AMCX","AMC Networks Class A","","06/16/2011","US Equity","Common stocks","Small cap","Communication Services","US00164V1035","B4MG4Z6","510,381,995","USD","Analyze"
"VECT","VectivBio Holding AG","","04/09/2021","US Equity","Common stocks","Small cap","Health Care","","","508,802,277","USD","Analyze"
"LYEL","Lyell Immunopharma, Inc.","","06/17/2021","US Equity","Common stocks","Small cap","Health Care","US55083R1041","BN6MB18","506,706,771","USD","Analyze"
"IHRT","iHeartMedia, Inc. - Class A","","08/04/2008","US Equity","Common stocks","Small cap","Communication Services","US45174J5092","BJVR9Y9","506,603,124","USD","Analyze"
"CUTR","Cutera Inc","","03/31/2004","US Equity","Common stocks","Small cap","Health Care","US2321091082","2839741","503,921,630","USD","Analyze"
"CCBG","Capital City Bank Inc","","02/09/2001","US Equity","Common stocks","Small cap","Financials","US1396741050","2186759","502,852,173","USD","Analyze"
"MXCT","MaxCyte, Inc","","03/29/2016","US Equity","Common stocks","Small cap","Health Care","US57777K1060","BKMQF66","502,622,976","USD","Analyze"
"CRCT","Cricut, Inc.","","03/25/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US22658D1000","BMXDS27","501,400,827","USD","Analyze"
"TIGR","UP Fintech Holding Limited ADRs of Class A","","12/14/1990","US Equity","ADRs","Small cap","Financials","US91531W1062","BJTL675","498,655,886","USD","Analyze"
"NTGR","Netgear Inc","","07/31/2003","US Equity","Common stocks","Small cap","Information Technology","US64111Q1040","2688363","496,422,457","USD","Analyze"
"NVAX","Novavax Inc","","12/05/1995","US Equity","Common stocks","Small cap","Health Care","US6700024010","BJDQXG4","496,357,891","USD","Analyze"
"DHIL","Diamond Hill Investment Group Inc","","02/13/2001","US Equity","Common stocks","Small cap","Financials","US25264R2076","2801137","495,972,696","USD","Analyze"
"VNET","21Vianet Group, Inc. ADRs","","02/11/2013","US Equity","ADRs","Small cap","Information Technology","US90138A1034","B3Q0VS9","495,839,532","USD","Analyze"
"ALEC","Alector, Inc.","","02/07/2019","US Equity","Common stocks","Small cap","Health Care","US0144421072","BJ4LDC4","493,185,785","USD","Analyze"
"DXPE","Dxp Enterprises Inc","","02/14/2001","US Equity","Common stocks","Small cap","Industrials","US2333774071","2276627","492,198,422","USD","Analyze"
"SLDP","Solid Power, Inc. - Class A","","05/18/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","","BMG79C3","491,455,964","USD","Analyze"
"WRLD","World Acceptance Corp","","03/12/2001","US Equity","Common stocks","Small cap","Financials","US9814191048","2981181","487,762,371","USD","Analyze"
"POWL","Powell Industries Inc","","02/28/2001","US Equity","Common stocks","Small cap","Industrials","US7391281067","2697422","486,642,165","USD","Analyze"
"MBWM","Mercantile Bank Corp","","02/21/2001","US Equity","Common stocks","Small cap","Financials","US5873761044","2620257","483,212,182","USD","Analyze"
"ABUS","Arbutus Biopharma Corporation","","11/15/2010","US Equity","Common stocks","Small cap","Health Care","CA03879J1003","BZ0QMB7","481,210,127","USD","Analyze"
"QRTEP","Qurate Retail, Inc. - 8.0% Fixed Rate Cumulative Redeemable Preferred","","09/11/2020","US Equity","Preferred stocks","Non-convertible","Consumer Discretionary","US74915M3088","BMH2T16","481,080,000","USD","Analyze"
"CECO","CECO Environmental Corp.","","12/02/1980","US Equity","Common stocks","Small cap","Industrials","","","478,437,277","USD","Analyze"
"CHSCM","CHS Inc Class B Reset Rate Cumulative Preferred Stock Series 3","","09/10/2014","US Equity","Preferred stocks","Non-convertible","Consumer Staples","US12542R7044","BQS2V39","478,316,000","USD","Analyze"
"GOOD","Gladstone Commercial Corporation","","08/13/2003","US Equity","REITs","Small cap","Real Estate","US3765361080","2918479","477,406,112","USD","Analyze"
"TSVT","2seventy bio, Inc.","","11/05/2021","US Equity","Common stocks","Small cap","Health Care","","BMTXV88","476,300,756","USD","Analyze"
"TBLD","Thornburg Income Builder Opportunities Trust","","07/28/2021","Asset Allocation","US","Moderate","Unknown","","","475,774,325","USD","Analyze"
"CCB","Coastal Financial Corporation","","07/18/2018","US Equity","Common stocks","Small cap","Financials","US19046P2092","BF7J9X0","475,749,288","USD","Analyze"
"RWAY","Runway Growth Finance Corp.","","11/19/2014","US Equity","Common stocks","Small cap","Financials","","","474,768,633","USD","Analyze"
