"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"LN:CLG","Clipper Logistics plc","CLG","06/02/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00BMMV6B79","BMMV6B7","886,921,728","GBP","Analyze"
"LN:BCPT","BMO Commercial Property Trust Limited","BCPT","03/18/2005","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","GG00B4ZPCJ00","","881,207,360","GBP","Analyze"
"LN:SQZ","Serica Energy Plc","SQZ","12/08/2005","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B0CY5V57","B0CY5V5","880,437,568","GBP","Analyze"
"LN:SUMO","Sumo Group Plc","SUMO","12/21/2017","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BD3HV384","BD3HV38","877,890,624","GBP","Analyze"
"LN:MGNS","Morgan Sindall Group plc","MGNS","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0008085614","0808561","875,686,464","GBP","Analyze"
"LN:PANR","Pantheon Resources Plc","PANR","04/05/2006","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B125SX82","B125SX8","873,835,648","GBP","Analyze"
"LN:PZC","PZ Cussons Plc","PZC","01/06/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00B19Z1432","B19Z143","868,168,064","GBP","Analyze"
"LN:SPI","Spire Healthcare Group plc","SPI","07/18/2014","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BNLPYF73","BNLPYF7","855,587,136","GBP","Analyze"
"LN:888","888 Holdings plc","888","09/29/2005","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GI000A0F6407","B0L4LM9","855,489,984","GBP","Analyze"
"LN:DGOC","Diversified Gas Oil Plc","DGOC","02/03/2017","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00BYX7JT74","BYX7JT7","854,906,496","GBP","Analyze"
"LN:IPO","IP Group Plc","IPO","12/01/2003","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B128J450","B128J45","850,021,888","GBP","Analyze"
"LN:SHED","Urban Logistics REIT plc","SHED","04/13/2016","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","GB00BYV8MN78","","837,755,648","GBP","Analyze"
"LN:MGAM","Morgan Advanced Materials plc","MGAM","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0006027295","0602729","833,280,320","GBP","Analyze"
"LN:AFX","Alpha Fx Group Plc","AFX","04/07/2017","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BF1TM596","BF1TM59","829,011,904","GBP","Analyze"
"LN:JUST","Just Group Plc","JUST","11/12/2013","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BCRX1J15","BCRX1J1","822,634,496","GBP","Analyze"
"LN:EMIS","EMIS Group plc","EMIS","03/29/2010","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00B61D1Y04","B61D1Y0","816,717,056","GBP","Analyze"
"LN:PFC","Petrofac Limited","PFC","10/04/2005","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B0H2K534","B0H2K53","815,610,688","GBP","Analyze"
"LN:CTH","Caretech Holdings Plc","CTH","10/12/2005","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00B0KWHQ09","B0KWHQ0","813,752,512","GBP","Analyze"
"LN:TIFS","TI Fluid Systems plc","TIFS","10/25/2017","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BYQB9V88","BYQB9V8","811,619,584","GBP","Analyze"
"LN:GROW","Draper Esprit Plc","GROW","06/15/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BY7QYJ50","BY7QYJ5","808,605,056","GBP","Analyze"
"LN:CMCX","CMC Markets Plc","CMCX","02/05/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B14SKR37","B14SKR3","804,107,520","GBP","Analyze"
"LN:MOON","Moonpig Group Plc","MOON","02/02/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BMT9K014","BMT9K01","803,963,200","GBP","Analyze"
"LN:PEY","Princess Private Equity Holding Limited","PEY","12/12/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","GG00B28C2R28","B28C2R2","788,323,648","GBP","Analyze"
"LN:AML","Aston Martin Lagonda Global Holdin","AML","10/03/2018","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BFXZC448","BFXZC44","779,350,336","GBP","Analyze"
"LN:FOUR","4imprint Group plc","FOUR","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0006640972","0664097","775,159,808","GBP","Analyze"
"LN:CCR","C C Group Plc","CCR","05/14/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","IE00B010DT83","B010DT8","772,026,880","GBP","Analyze"
"LN:TLW","Tullow Oil plc","TLW","03/25/1988","Global Equity","Common stocks","Developed markets ex-US","Energy","GB0001500809","0150080","769,261,824","GBP","Analyze"
"LN:STCK","Stock Spirits Group PLC","STCK","11/07/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00BF5SDZ96","BF5SDZ9","754,000,064","GBP","Analyze"
"LN:MTO","Mitie Group plc","MTO","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0004657408","0465740","751,500,736","GBP","Analyze"
"LN:VCP","Victoria plc","VCP","01/06/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BZC0LC10","BZC0LC1","735,373,824","GBP","Analyze"
"LN:TRMR","Tremor International Ltd","TRMR","05/28/2014","Global Equity","Common stocks","Developed markets ex-US","Communication Services","IL0011320343","BM7RZM4","721,155,776","GBP","Analyze"
"LN:IBST","Ibstock plc","IBST","10/22/2015","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00BYXJC278","BYXJC27","714,510,400","GBP","Analyze"
"LN:THRL","Target Healthcare REIT Limited","THRL","03/07/2013","Global Equity","REITs","Developed markets ex-US","Real Estate","JE00B95CGW71","B95CGW7","713,272,512","GBP","Analyze"
"LN:NBPE","NB Private Equity Partners Limited","NBPE","06/30/2009","Global Equity","Common stocks","Developed markets ex-US","Unknown","GG00B1ZBD492","B28ZZX8","708,580,608","GBP","Analyze"
"LN:TBCG","TBC Bank Group PLC","TBCG","08/10/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BYT18307","BYT1830","703,789,312","GBP","Analyze"
"LN:FAN","Volution Group plc","FAN","06/23/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00BN3ZZ526","BN3ZZ52","694,871,168","GBP","Analyze"
"LN:SCH","SafeCharge International Group Limited","SCH","04/02/2014","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GG00BYMK4250","BYMK425","689,542,912","GBP","Analyze"
"LN:LIO","Liontrust Asset Management Plc","LIO","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Financials","GB0007388407","0738840","688,315,264","GBP","Analyze"
"LN:YCA","Yellow Cake plc","YCA","07/05/2018","Global Equity","Comon stocks","Developed markets ex-US","Industrials","JE00BF50RG45","","680,414,464","GBP","Analyze"
"LN:DSCV","discoverIE Group plc","DSCV","12/31/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0000055888","","677,738,304","GBP","Analyze"
"LN:SOLG","SolGold plc","SOLG","02/10/2006","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00B0WD0R35","B0WD0R3","674,383,040","GBP","Analyze"
"LN:EQN","Equiniti Group plc","EQN","10/27/2015","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00BYWWHR75","BYWWHR7","671,288,704","GBP","Analyze"
"LN:ELM","Elementis plc","ELM","01/10/1986","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0002418548","0241854","669,172,672","GBP","Analyze"
"LN:ENQ","EnQuest PLC","ENQ","04/06/2010","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B635TG28","B635TG2","668,322,880","GBP","Analyze"
"LN:NCC","NCC Group plc","NCC","07/09/2004","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00B01QGK86","B01QGK8","667,686,144","GBP","Analyze"
"LN:WHR","Warehouse Reit Plc","WHR","09/20/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BD2NCM38","BD2NCM3","667,033,344","GBP","Analyze"
"LN:BGEO","Bank of Georgia Group PLC","BGEO","02/28/2012","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B759CR16","B759CR1","665,444,096","GBP","Analyze"
"LN:CRN","Cairn Homes plc","CRN","06/10/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","IE00BWY4ZF18","BWY4ZF1","658,500,160","GBP","Analyze"
"LN:HOME","Home Reit Plc","HOME","10/12/2020","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BJP5HK17","BJP5HK1","657,153,920","GBP","Analyze"
"LN:YNGA","Young And Cos Brewery Plc","YNGA","07/01/1993","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B2NDK765","B2NDK76","649,766,528","GBP","Analyze"
"LN:CNE","Cairn Energy PLC","CNE","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B74CDH82","B74CDH8","648,615,936","GBP","Analyze"
"LN:MCS","McCarthy & Stone plc","MCS","11/06/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BYNVD082","BYNVD08","644,244,864","GBP","Analyze"
"LN:CRST","Crest Nicholson Holdings plc","CRST","02/13/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B8VZXT93","B8VZXT9","624,831,872","GBP","Analyze"
"LN:AMS","Advanced Medical Solutions Group plc","AMS","12/15/1994","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB0004536594","0453659","618,524,864","GBP","Analyze"
"LN:PFG","Provident Financial plc","PFG","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B1Z4ST84","B1Z4ST8","618,188,608","GBP","Analyze"
"LN:IDHC","Integrated Diagnostics Holdings plc","IDHC","05/06/2015","Global Equity","Common stocks","Developed markets ex-US","Unknown","JE00BV9H9G76","","618,000,000","GBP","Analyze"
"LN:P2P","P2P GLOBAL INVESTMENTS PLC","P2P","05/30/2014","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BLP57Y95","BLP57Y9","617,424,256","GBP","Analyze"
"LN:NTG","Northgate plc","NTG","01/09/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B41H7391","B41H739","615,227,520","GBP","Analyze"
"LN:FDP","First Derivatives plc","FDP","04/23/2002","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB0031477770","3147777","614,965,632","GBP","Analyze"
"LN:SDL","SDL plc","SDL","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0009376368","0937636","610,839,936","GBP","Analyze"
"LN:BAG","A.G. BARR p.l.c","BAG","01/06/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00B6XZKY75","B6XZKY7","600,475,456","GBP","Analyze"
"LN:RST","Restore plc","RST","11/05/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B5NR1S72","B5NR1S7","594,531,776","GBP","Analyze"
"LN:VTC","The Vitec Group plc","VTC","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0009296665","0929666","592,044,800","GBP","Analyze"
"LN:PRSR","Prs Reit Plc","PRSR","05/31/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BF01NH51","BF01NH5","585,501,568","GBP","Analyze"
"LN:APH","Alliance Pharma plc","APH","12/29/2003","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB0031030819","3103081","583,696,768","GBP","Analyze"
"LN:WJG","Watkin Jones Plc","WJG","03/23/2016","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BD6RF223","BD6RF22","581,490,048","GBP","Analyze"
"LN:CAKE","Patisserie Holdings plc","CAKE","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BM4NV504","BM4NV50","581,208,000","GBP","Analyze"
"LN:TM17","Team17 Group PLC","TM17","05/23/2018","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BYVX2X20","BYVX2X2","580,188,096","GBP","Analyze"
"LN:BAKK","Bakkavor Group plc","BAKK","11/16/2017","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00BF8J3Z99","BF8J3Z9","579,425,984","GBP","Analyze"
"LN:SGC","Stagecoach Group plc","SGC","04/27/1993","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B6YTLS95","B6YTLS9","579,094,912","GBP","Analyze"
"LN:DMGT","Daily Mail and General Trust plc","DMGT","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB0009457366","0945736","569,154,624","GBP","Analyze"
"LN:GNC","Greencore Group plc","GNC","05/22/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","IE0003864109","0386410","555,526,080","GBP","Analyze"
"LN:GOCO","GoCompare.com Group plc","GOCO","11/03/2016","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BZ02Q916","BZ02Q91","555,092,800","GBP","Analyze"
"LN:HOC","Hochschild Mining plc","HOC","11/03/2006","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00B1FW5029","B1FW502","551,902,848","GBP","Analyze"
"LN:MNZS","John Menzies plc","MNZS","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0005790059","0579005","550,634,880","GBP","Analyze"
"LN:ARW","Arrow Global Group PLC","ARW","10/14/2013","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BDGTXM47","BDGTXM4","544,771,456","GBP","Analyze"
"LN:SBRE","Sabre Insurance Group plc","SBRE","12/06/2017","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BYWVDP49","BYWVDP4","541,249,984","GBP","Analyze"
"LN:KLR","Keller Group plc","KLR","05/17/1994","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0004866223","0486622","540,687,040","GBP","Analyze"
"LN:JPJ","JPJ Group plc","JPJ","01/25/2017","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BZ14BX56","BZ14BX5","539,934,336","GBP","Analyze"
"LN:ALFA","Alfa Financial Software Holdings PLC","ALFA","05/26/2017","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00BDHXPG30","BDHXPG3","538,187,392","GBP","Analyze"
"LN:SNR","Senior plc","SNR","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0007958233","0795823","536,855,008","GBP","Analyze"
"LN:FORT","Forterra plc","FORT","04/21/2016","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00BYYW3C20","BYYW3C2","530,450,272","GBP","Analyze"
"LN:HLCL","Helical plc","HLCL","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00B0FYMT95","B0FYMT9","529,055,616","GBP","Analyze"
"LN:TYMN","Tyman plc","TYMN","09/28/1995","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B29H4253","B29H425","528,869,472","GBP","Analyze"
"LN:POLR","Polar Capital Holdings plc","POLR","02/06/2007","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B1GCLT25","B1GCLT2","528,709,216","GBP","Analyze"
"LN:ATYM","Atalaya Mining Plc","ATYM","05/09/2005","Global Equity","Common stocks","Developed markets ex-US","Materials","CY0106002112","BYZTVM8","527,260,864","GBP","Analyze"
"LN:ESP","Empiric Student Property PLC","ESP","06/30/2014","Global Equity","REITs","Developed markets ex-US","Real Estate","GB00BLWDVR75","BLWDVR7","525,992,992","GBP","Analyze"
"LN:HTG","Hunting plc","HTG","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Energy","GB0004478896","0447889","522,859,808","GBP","Analyze"
"LN:ERGO","Ergomed Plc","ERGO","07/15/2014","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BN7ZCY67","BN7ZCY6","519,955,776","GBP","Analyze"
"LN:PCTN","Picton Property Income Limited","PCTN","10/25/2005","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00B0LCW208","B0LCW20","515,297,248","GBP","Analyze"
"LN:WIN","Wincanton plc","WIN","05/18/2001","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0030329360","3032936","514,989,440","GBP","Analyze"
"LN:PRTC","PureTech Health plc","PRTC","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BY2Z0H74","","514,436,224","GBP","Analyze"
"LN:ADES","ADES International Holding Ltd","ADES","05/09/2017","Global Equity","Common stocks","Emerging markets","Unknown","AEDFXA1EN018","BZ0XLG6","509,431,328","GBP","Analyze"
"LN:TET","Treatt plc","TET","01/05/2000","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00BKS7YK08","BKS7YK0","507,902,656","GBP","Analyze"
"LN:CSH","Civitas Social Housing PLC","CSH","11/18/2016","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BD8HBD32","BD8HBD3","507,521,600","GBP","Analyze"
"LN:RWI","Renewi plc","RWI","10/07/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0007995243","0799524","505,978,592","GBP","Analyze"
"LN:CSRT","Consort Medical plc","CSRT","01/08/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0000946276","","504,602,048","GBP","Analyze"
"LN:TUNE","Focusrite Plc","TUNE","12/11/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BSBMW716","BSBMW71","501,556,672","GBP","Analyze"
"LN:UANC","Urban&Civic plc","UANC","04/01/1999","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BKT04W07","BKT04W0","500,145,120","GBP","Analyze"
"LN:HSTN","Hansteen Holdings PLC","HSTN","11/29/2005","Global Equity","REITs","Developed markets ex-US","Real Estate","GB00B0PPFY88","B0PPFY8","498,198,208","GBP","Analyze"
"LN:JSG","Johnson Service Group PLC","JSG","01/09/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0004762810","0476281","495,125,760","GBP","Analyze"
"LN:FDEV","Frontier Developments plc","FDEV","07/15/2013","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BBT32N39","BBT32N3","488,832,832","GBP","Analyze"
"LN:CRW","Craneware Plc","CRW","09/13/2007","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00B2425G68","B2425G6","486,928,128","GBP","Analyze"
"LN:IHR","Impact Healthcare Reit Plc","IHR","03/07/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BYXVMJ03","BYXVMJ0","486,022,304","GBP","Analyze"
"LN:STEM","SThree plc","STEM","11/11/2005","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","483,266,752","GBP","Analyze"
"LN:OXB","Oxford BioMedica plc","OXB","07/15/2003","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BDFBVT43","BDFBVT4","483,199,424","GBP","Analyze"
"LN:SLN","Silence Therapeutics Plc","SLN","07/19/1995","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00B9GTXM62","B9GTXM6","480,348,160","GBP","Analyze"
"LN:HOTC","Hotel Chocolat Group Plc","HOTC","05/10/2016","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00BYZC3B04","BYZC3B0","470,300,480","GBP","Analyze"
"LN:HFD","Halfords Group plc","HFD","06/03/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B012TP20","B012TP2","470,259,456","GBP","Analyze"
"LN:WIX","Wickes Group Plc","WIX","04/28/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BL6C2002","BL6C200","467,348,384","GBP","Analyze"
"LN:RDI","RDI REIT P.L.C","RDI","08/13/2004","Global Equity","REITs","Developed markets ex-US","Real Estate","IM00B8BV8G91","B8BV8G9","462,342,848","GBP","Analyze"
"LN:TRST","Trustpilot Group plc","TRST","03/23/2021","Global Equity","Comon stocks","Developed markets ex-US","Communication Services","GB00BNK9TP58","","460,205,600","GBP","Analyze"
"LN:AMYT","Amryt Pharma plc","AMYT","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BDD1LS57","","457,335,488","GBP","Analyze"
"LN:RNK","The Rank Group Plc","RNK","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B1L5QH97","B1L5QH9","456,250,848","GBP","Analyze"
"LN:SHI","SIG plc","SHI","05/18/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0008025412","0802541","449,583,584","GBP","Analyze"
"LN:RGL","Regional REIT Limited","RGL","11/06/2015","Global Equity","REITs","Developed markets ex-US","Real Estate","GG00BYV2ZQ34","BYV2ZQ3","444,565,248","GBP","Analyze"
"LN:GOG","The Go-Ahead Group plc","GOG","05/09/1994","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0003753778","0375377","439,545,952","GBP","Analyze"
"LN:CREI","Custodian REIT Plc","CREI","03/31/2014","Global Equity","REITs","Developed markets ex-US","Real Estate","GB00BJFLFT45","BJFLFT4","435,118,944","GBP","Analyze"
"LN:JDG","Judges Scientific Plc","JDG","02/17/2003","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0032398678","3239867","433,924,288","GBP","Analyze"
"LN:KMR","Kenmare Resources plc","KMR","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Materials","IE00BDC5DG00","BDC5DH1","433,793,568","GBP","Analyze"
"LN:BOOT","Henry Boot PLC","BOOT","01/20/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0001110096","","432,290,528","GBP","Analyze"
"LN:ASLI","Aberdeen Standard European Plc","ASLI","12/15/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BD9PXH49","BD9PXH4","431,134,016","GBP","Analyze"
"LN:CSN","Chesnara plc","CSN","05/20/2004","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B00FPT80","B00FPT8","428,692,576","GBP","Analyze"
"LN:DFS","DFS Furniture plc","DFS","03/06/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BTC0LB89","BTC0LB8","419,863,552","GBP","Analyze"
"LN:CAML","Central Asia Metals plc","CAML","09/30/2010","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00B67KBV28","B67KBV2","419,824,384","GBP","Analyze"
"LN:VLX","Volex Plc","VLX","07/30/1993","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0009390070","0939007","419,193,088","GBP","Analyze"
"LN:RWA","Robert Walters plc","RWA","07/10/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0008475088","0847508","418,564,672","GBP","Analyze"
"LN:HNT","Huntsworth plc","HNT","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B0CRWK29","B0CRWK2","412,710,752","GBP","Analyze"
"LN:RTN","The Restaurant Group plc","RTN","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B0YG1K06","B0YG1K0","407,008,736","GBP","Analyze"
"LN:PAF","Pan African Resources PLC","PAF","05/24/2000","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0004300496","0430049","403,423,232","GBP","Analyze"
"LN:SCPA","Scapa Group plc","SCPA","01/06/1986","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0007281198","0728119","402,981,152","GBP","Analyze"
"LN:BOWL","Hollywood Bowl Group plc","BOWL","09/21/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BD0NVK62","BD0NVK6","400,299,136","GBP","Analyze"
"LN:EBOX","Tritax Eurobox Plc","EBOX","07/09/2018","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BG382L74","BG382L7","398,631,552","GBP","Analyze"
"LN:PAY","PayPoint plc","PAY","09/21/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B02QND93","B02QND9","397,692,032","GBP","Analyze"
"LN:STHR","SThree plc","STHR","11/11/2005","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B0KM9T71","B0KM9T7","397,259,968","GBP","Analyze"
"LN:KETL","Strix Group Plc","KETL","08/08/2017","Global Equity","Common stocks","Developed markets ex-US","Information Technology","IM00BF0FMG91","BF0FMG9","395,317,792","GBP","Analyze"
"LN:CPI","Capita plc","CPI","04/25/1989","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00B23K0M20","B23K0M2","393,445,472","GBP","Analyze"
"LN:LSL","LSL Property Services plc","LSL","11/16/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B1G5HX72","B1G5HX7","392,019,264","GBP","Analyze"
"LN:BOCH","Bank of Cyprus Holdings Public Limited Company","BOCH","01/19/2017","Global Equity","Common stocks","Developed markets ex-US","Financials","IE00BD5B1Y92","BD5B1Y9","390,300,768","GBP","Analyze"
"LN:SXX","Sirius Minerals Plc","SXX","08/01/2005","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00B0DG3H29","B0DG3H2","385,408,928","GBP","Analyze"
"LN:MARS","Marston's PLC","MARS","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B1JQDM80","B1JQDM8","380,314,528","GBP","Analyze"
"LN:RCH","Reach plc","RCH","12/31/1999","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB0009039941","0903994","378,076,800","GBP","Analyze"
"LN:OTB","On the Beach Group plc","OTB","09/23/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BYM1K758","BYM1K75","373,245,792","GBP","Analyze"
"LN:BRK","Brooks Macdonald Group plc","BRK","06/14/2011","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B067N833","B067N83","372,381,504","GBP","Analyze"
"LN:AVON","Avon Rubber p.l.c","AVON","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0000667013","0066701","366,426,816","GBP","Analyze"
"LN:RSE","Riverstone Energy Limited","RSE","10/28/2013","Global Equity","Common stocks","Developed markets ex-US","Unknown","GG00BBHXCL35","BBHXCL3","362,009,440","GBP","Analyze"
"LN:SOHO","Triple Point Social Housing REIT plc","SOHO","08/10/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BF0P7H59","BF0P7H5","356,468,256","GBP","Analyze"
"LN:AO","AO World plc","AO","05/07/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BJTNFH41","BJTNFH4","350,531,296","GBP","Analyze"
"LN:FSTA","Fuller, Smith & Turner P.L.C","FSTA","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B1YPC344","B1YPC34","349,554,240","GBP","Analyze"
"LN:GYM","The Gym Group plc","GYM","11/09/2015","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","GB00BZBX0P70","","347,583,392","GBP","Analyze"
"LN:APF","Anglo Pacific Group plc","APF","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0006449366","0644936","346,325,184","GBP","Analyze"
"LN:DVO","Devro plc","DVO","06/30/1993","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0002670437","","339,921,440","GBP","Analyze"
"LN:KIE","Kier Group plc","KIE","12/12/1996","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0004915632","0491563","339,136,320","GBP","Analyze"
"LN:GLE","MJ Gleeson plc","GLE","01/05/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BRKD9Z53","BRKD9Z5","333,512,032","GBP","Analyze"
