"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"EBF","Ennis Inc","","02/15/2001","US Equity","Common stocks","Small cap","Industrials","US2933891028","2316103","530,162,764","USD","Analyze"
"BV","Brightview Holdings Inc.","","02/24/2012","US Equity","Common stocks","Small cap","Industrials","US10948C1071","BG0ZML1","530,145,000","USD","Analyze"
"FRC-M","First Republic Bank ADRs of 4.000% Noncumulative Perpetual Series M Preferred","","07/14/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","528,600,000","USD","Analyze"
"VGM","Invesco Trust for Investment Grade Municipals CEF","","02/19/1992","US Fixed Income","Municipal bonds","Investment grade","Financials","","","527,134,729","USD","Analyze"
"ATH-C","Athene Holding Ltd. ADRs of 6.375% Fixed-Rate Reset Non-Cumulative Preferred, Series C","","06/16/2020","US Equity","Preferred stocks","Non-convertible","Financials","US04686J3095","BMG0ZK2","525,840,000","USD","Analyze"
"HOUS","Anywhere Real Estate Inc.,","","10/11/2012","US Equity","Common stocks","Small cap","Real Estate","US75605Y1064","B5T0CW1","525,249,573","USD","Analyze"
"CION","CION Investment Corporation","","10/05/2021","US Equity","BDCs","Small cap","Financials","","","524,867,389","USD","Analyze"
"TRTX","TPG RE Finance Trust","","07/20/2017","US Equity","Mortgage REITs","Small cap","Financials","US87266M1071","BF2F1Q0","524,841,712","USD","Analyze"
"SRLP","Sprague Resources LP","","10/25/2013","US Equity","MLPs","Small cap","Energy","US8493431089","BFSRSJ2","524,764,640","USD","Analyze"
"BME","Blackrock Health Sciences Trust CEF","","03/29/2005","US Equity","Single sector","Health care","Consumer Discretionary","US09250W1071","B06Y5M2","523,496,823","USD","Analyze"
"NIE","AllianzGI Equity & Convertible Income Fund CEF","","02/23/2007","Asset Allocation","US","Moderate","Financials","","","523,422,349","USD","Analyze"
"ALCC","AltC Acquisition Corp. Class A","","07/08/2021","US Equity","Common stocks","Small cap","Financials","","","521,265,675","USD","Analyze"
"GS-A","Goldman Sachs ADRs of Floating Rate Non-Cumulative Preferred Series A","","04/25/2005","US Equity","Preferred stocks","Non-convertible","Financials","US38143Y6656","B07GC93","520,800,000","USD","Analyze"
"VKQ","Invesco Municipal Trust CEF","","11/21/1991","US Fixed Income","Municipal bonds","Investment grade","Financials","","","520,707,187","USD","Analyze"
"DIAX","Nuveen Dow 30 Dynamic Overwrite Fund CEF","","12/03/2014","Alternatives","Options","Covered calls","Financials","","","519,319,532","USD","Analyze"
"CTBB","Qwest Corporation 6.5% Notes due 2056","","08/23/2016","US Equity","Exchange traded debt","Long-term","Communication Services","US74913G8814","BZ4C835","519,248,000","USD","Analyze"
"IIIN","Insteel Industries Inc","","07/01/2004","US Equity","Common stocks","Small cap","Industrials","US45774W1080","2325875","516,817,135","USD","Analyze"
"CCO","Clear Channel Outdoor Holdings Inc","","11/11/2005","US Equity","Common stocks","Small cap","Communication Services","US18453H1068","BJHVCH9","515,633,907","USD","Analyze"
"EMD","Western Asset Emerging Markets Debt Fund Inc. CEF","","12/02/2003","Global Fixed Income","Emerging markets","Broad market","Financials","","","513,898,482","USD","Analyze"
"BH","Biglari Holdings Inc Class B","","12/21/2009","US Equity","Common stocks","Small cap","Consumer Discretionary","US08986R3093","BDT5ZH8","512,546,933","USD","Analyze"
"BH.A","Biglari Holdings Inc. Class A","","05/01/2018","US Equity","Common stocks","Small cap","Consumer Discretionary","US08986R4083","BDT5ZF6","512,546,933","USD","Analyze"
"ASPN","Aspen Aerogels Inc","","06/13/2014","US Equity","Common stocks","Small cap","Materials","US04523Y1055","BN65SM7","512,205,560","USD","Analyze"
"CTT","CatchMark Timber Trust, Inc","","12/12/2013","US Equity","REITs","Small cap","Real Estate","US14912Y2028","BH667R6","510,983,523","USD","Analyze"
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund CEF","","07/27/2007","Alternatives","Options","Broad","Financials","","","509,474,528","USD","Analyze"
"FSNB","Fusion Acquisition Corp. II Class A","","04/19/2021","US Equity","Common stocks","Small cap","Financials","","","509,000,000","USD","Analyze"
"FSNB+","Fusion Acquisition Corp. II Redeemable Warrants, each whole warrant exercisable for one share of Class A common stock, each at an exercise price of $11.50 per share","","04/19/2021","US Equity","Warrants","Shell Companies","Financials","","","509,000,000","USD","Analyze"
"WPCB=","Warburg Pincus Capital Corporation IB Units, each consisting of one Class A ordinary share, and one-fifth of one redeemable warrant","","03/05/2021","US Equity","Units","Small cap","Financials","","","509,000,000","USD","Analyze"
"HSC","Harsco Corp","","02/21/2001","US Equity","Common stocks","Small cap","Industrials","US4158641070","2412700","508,814,822","USD","Analyze"
"SD","Sandridge Energy Inc","","12/15/2015","US Equity","Common stocks","Small cap","Energy","US80007P8692","BD1XH30","508,594,189","USD","Analyze"
"PFLT","PennantPark Floating Rate Capital Ltd","","04/08/2011","US Equity","BDCs","Small cap","Financials","","","508,244,967","USD","Analyze"
"RF-B","Regions Financial ADRs of 6.375% Fixed-to-Floating Rate Non-Cumulative Preferred Series B","","04/28/2014","US Equity","Preferred stocks","Non-convertible","Financials","US7591EP5063","BLZHDQ9","508,200,000","USD","Analyze"
"MIT","Mason Industrial Technology, Inc. Class A","","03/22/2021","US Equity","Common stocks","Small cap","Financials","","","507,000,000","USD","Analyze"
"STT-G","State Street Corporation ADRs of Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series G","","04/13/2016","US Equity","Preferred stocks","Non-convertible","Financials","US8574778556","BYPK477","506,000,000","USD","Analyze"
"LDP","Cohen & Steers Limited Duration Preferred and Income Fund, Inc. CEF","","07/27/2012","Special Security Types","Preferred stock","Global","Financials","","","505,396,861","USD","Analyze"
"SJT","San Juan Basin Royalty Trust","","02/11/2013","US Equity","Royalty trusts","Small cap","Energy","","","505,239,349","USD","Analyze"
"NSTC","Northern Star Investment Corp. III Class A","","11/25/2011","US Equity","Common stocks","Small cap","Financials","","","504,500,000","USD","Analyze"
"SCHW-J","Charles Schwab Corporation ADRs of 4.450% Non-Cumulative Preferred, Series J","","04/01/2021","US Equity","Preferred stocks","Non-convertible","Financials","","BMW32F9","503,760,000","USD","Analyze"
"EE","Excelerate Energy, Inc. Class A","","04/13/2022","US Equity","Common stocks","Small cap","Energy","US30069T1016","BN2QTD2","503,554,923","USD","Analyze"
"NSTD","Northern Star Investment Corp. IV Class A","","04/22/2021","US Equity","Common stocks","Small cap","Financials","","","503,500,000","USD","Analyze"
"NSTD+","Northern Star Investment Corp. IV Redeemable Warrant exercisable for one share at $11.50 per share","","04/22/2021","US Equity","Warrants","Shell Companies","Financials","","","503,500,000","USD","Analyze"
"THW","Tekla World Healthcare Fund CEF","","06/26/2015","US Equity","Single sector","Health care","Financials","","","503,160,301","USD","Analyze"
"AIG-A","AIG ADRs of Series A 5.85% Non-Cumulative Preferred Stock","","03/15/2019","US Equity","Preferred stocks","Non-convertible","Financials","US0268747682","BJM0FP0","503,000,000","USD","Analyze"
"VPG","Vishay Precision Group Inc","","06/23/2010","US Equity","Common stocks","Small cap","Information Technology","US92835K1034","B603LG3","501,706,272","USD","Analyze"
"FTHY","First Trust High Yield Opportunities 2027 Term Fund CEF","","06/26/2020","US Fixed Income","Corporate bonds","High yield","","","","501,215,840","USD","Analyze"
"ARLO","Arlo Technologies Inc.","","08/03/2018","US Equity","Common stocks","Small cap","Information Technology","US04206A1016","BYWPZY9","500,875,197","USD","Analyze"
"HVT","Haverty Furniture Companies Inc","","02/21/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US4195961010","2414245","500,124,780","USD","Analyze"
"HVT.A","Haverty Furniture Companies Inc Class A","","02/13/2013","US Equity","Common stocks","Small cap","Consumer Discretionary","","","500,124,780","USD","Analyze"
"ALTG","Alta Equipment Group Inc. Class A","","08/20/2019","US Equity","Common stocks","Small cap","Industrials","US02128L1061","BLLCYB0","499,654,651","USD","Analyze"
"IQI","Invesco Quality Municipal Income Trust CEF","","10/27/1994","US Fixed Income","Municipal bonds","Investment grade","Financials","","","499,223,044","USD","Analyze"
"CRGY","Crescent Energy Company Class A","","12/08/2021","US Equity","Common stocks","Small cap","Energy","US44952J1043","BNR4QY1","498,271,922","USD","Analyze"
"SIRE","Sisecam Resources LP Common Units representing limited partner interests","","03/01/2022","US Equity","MLPs","Small cap","Materials","","","497,370,750","USD","Analyze"
"MIT+","Mason Industrial Technology, Inc. Redeemable warrants, exercisable for one share of Class A common stock for $11.50 per share","","03/22/2021","US Equity","Warrants","Shell Companies","Financials","","","496,500,000","USD","Analyze"
"NPK","National Presto Industries Inc","","02/27/2001","US Equity","Common stocks","Small cap","Industrials","US6372151042","2626802","496,248,901","USD","Analyze"
"DUKB","Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078","","09/20/2018","US Equity","Exchange traded debt","Long-term","Utilities","US26441C4024","BFNR2X9","496,000,000","USD","Analyze"
"REX","Rex American Resources Corp","","01/02/2003","US Equity","Common stocks","Small cap","Energy","US7616241052","2063670","492,324,177","USD","Analyze"
"MTL","Mechel PJSC ADRs","","10/29/2004","US Equity","ADRs","Small cap","Materials","US5838406081","BYV8NQ7","490,769,649","USD","Analyze"
"TUFN","Tufin Software Technologies Ltd.","","04/11/2019","US Equity","Common stocks","Small cap","Information Technology","","","490,697,986","USD","Analyze"
"BW","Babcock And Wilcox Enterprises Inc","","06/16/2015","US Equity","Common stocks","Small cap","Industrials","US05614L2097","BKDWYT9","490,687,772","USD","Analyze"
"PEO","Adams Natural Resources Fund, Inc. CEF","","12/30/1987","US Equity","Thematic","Infrastructure","Financials","PLPEKAO00016","5473113","490,252,283","USD","Analyze"
"MYD","Blackrock MuniYield Fund CEF","","12/19/1991","US Fixed Income","Municipal bonds","Investment grade","Financials","US09253W1045","2538703","489,071,576","USD","Analyze"
"MMD","MainStay DefinedTerm Municipal Opportunities Fund CEF","","06/27/2012","US Fixed Income","Municipal bonds","Investment grade","Financials","","","487,002,501","USD","Analyze"
"AAC","Ares Acquisition Corporation Class A","","10/25/2019","US Equity","Common stocks","Small cap","Financials","AU000000AAC9","6382285","485,949,818","USD","Analyze"
"AAC+","Ares Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","03/25/2021","US Equity","Warrants","Shell Companies","Financials","","","485,949,818","USD","Analyze"
"OIS","Oil States International Inc","","02/28/2001","US Equity","Common stocks","Small cap","Energy","US6780261052","2724472","484,390,948","USD","Analyze"
"CCVI=","Churchill Capital Corp VI - Units (1 Ord Share Class A & 1/5 War)","","02/12/2021","US Equity","Units","Small cap","Financials","","","484,320,000","USD","Analyze"
"SMWB","Similarweb Ltd.","","05/12/2021","US Equity","Common stocks","Small cap","Information Technology","","","484,250,003","USD","Analyze"
"CPF","Central Pacific Financial Corp","","02/13/2001","US Equity","Common stocks","Small cap","Financials","US1547604090","2230946","483,538,585","USD","Analyze"
"NYCB-A","New York Community Bancorp ADRs of Fixed-to-Floating Rate Series A Noncumulative Preferred","","03/13/2017","US Equity","Preferred stocks","Non-convertible","Financials","US6494452021","BYVLYP2","483,000,000","USD","Analyze"
"COF-L","Capital One Financial Corporation ADRs of Fixed Rate Non-Cumulative Preferred, Series L","","05/06/2021","US Equity","Preferred stocks","Non-convertible","Financials","","BMX47S9","482,760,000","USD","Analyze"
"AXS-E","Axis Capital Holdings Limited ADRs of 5.5% Preferred Series E","","11/01/2016","US Equity","Preferred stocks","Non-convertible","Financials","US05461T3059","BD2Z8N2","482,680,000","USD","Analyze"
"SRI","Stoneridge Inc","","03/07/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US86183P1021","2111977","482,422,213","USD","Analyze"
"RF-C","Regions Financial ADRs of 5.700% Fixed-to-Floating Rate Non-Cumulative Preferred Series C","","05/03/2019","US Equity","Preferred stocks","Non-convertible","Financials","US7591EP7044","BJMXZX7","481,400,000","USD","Analyze"
"NSR","Nomad Royalty Company Ltd.","","02/11/2015","US Equity","Common stocks","Small cap","Materials","","","477,914,197","USD","Analyze"
"AORT","Artivion, Inc.","","12/27/1999","US Equity","Common stocks","Small cap","Health Care","US2289031005","2239017","476,538,053","USD","Analyze"
"DBI","Designer Brands Inc. Class A","","06/29/2005","US Equity","Common stocks","Small cap","Consumer Discretionary","US2505651081","BJ9J282","476,444,117","USD","Analyze"
"NI-B","NiSource, Inc ADRs 6.50% Series B and Series B-1 Preferred Stock","","01/04/2019","US Equity","Preferred stocks","Non-convertible","Utilities","US65473P8813","BGYJZ76","476,000,000","USD","Analyze"
"FRC-L","FIRST REPUBLIC BANK ADRs of 4.250% Noncumulative Perpetual Series L Preferred","","02/11/2021","US Equity","Preferred stocks","Non-convertible","Financials","","BMH5WY9","475,800,000","USD","Analyze"
"YALA","Yalla Group Ltd ADRs of Class A","","09/30/2020","US Equity","ADRs","Small cap","Information Technology","","","474,394,568","USD","Analyze"
"VTS","Vitesse Energy, Inc.","","01/10/2023","US Equity","Common stocks","Small cap","Energy","","BMBX3P7","474,361,354","USD","Analyze"
"NXJ","Nuveen New Jersey Quality Municipal Income Fund CEF","","09/05/2001","US Fixed Income","Municipal bonds","Investment grade","Financials","","","473,320,288","USD","Analyze"
"ACCO","Acco Brands Corp","","08/09/2005","US Equity","Common stocks","Small cap","Industrials","US00081T1088","B0G7SZ5","471,617,580","USD","Analyze"
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund CEF","","03/29/2005","Alternatives","Options","Covered calls","Financials","IT0005322612","BF0VLX7","471,085,245","USD","Analyze"
"ACRE","Ares Commercial Real Estate Corp","","04/26/2012","US Equity","Mortgage REITs","Small cap","Financials","US04013V1089","B77PWP5","470,710,840","USD","Analyze"
"COOK","Traeger, Inc.","","07/29/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US89269P1030","BN72WR0","469,715,011","USD","Analyze"
"BGB","Blackstone/GSO Strategic Credit Fund CEF","","09/26/2012","US Fixed Income","Broad market","Unconstrained","Financials","","","469,422,644","USD","Analyze"
"CLDT","Chatham Lodging Trust","","04/16/2010","US Equity","REITs","Small cap","Real Estate","US16208T1025","B5LYMC1","468,981,283","USD","Analyze"
"LND","Brasilagro Brazilian Agric Real Estate Co ADRs","","11/08/2012","US Equity","ADRs","Small cap","Consumer Staples","US10554B1044","","468,886,697","USD","Analyze"
"OLP","One Liberty Properties, Inc","","03/01/2001","US Equity","REITs","Small cap","Real Estate","US6824061039","2659615","467,656,041","USD","Analyze"
"ACHR","Archer Aviation Inc. Class A","","12/18/2020","US Equity","Common stocks","Small cap","Industrials","","BMHVDS8","467,308,783","USD","Analyze"
"ACHR+","Archer Aviation Inc. Redeemable Warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50","","09/17/2021","US Equity","Warrants","Operating Companies","Industrials","","","467,308,783","USD","Analyze"
"NBB","Nuveen Taxable Municipal Income Fund  CEF","","04/28/2010","US Fixed Income","Municipal bonds","Taxable","Financials","","","466,494,714","USD","Analyze"
"VCV","Invesco California Value Municipal Income Trust CEF","","10/27/1994","US Fixed Income","Municipal bonds","Investment grade","Financials","","","466,453,704","USD","Analyze"
"SMRT","SmartRent, Inc. Class A","","12/24/2020","US Equity","Common stocks","Small cap","Information Technology","","BPCHD26","466,251,461","USD","Analyze"
"AGCB","Altimeter Growth Corp. 2 Class A","","01/07/2021","US Equity","Common stocks","Small cap","Financials","","","465,840,500","USD","Analyze"
"TFC-O","Truist Financial ADRs of 5.25% Series O Non-Cumulative Perpetual Preferred","","06/01/2020","US Equity","Preferred stocks","Non-convertible","Financials","US89832Q7455","BMFYGG8","465,800,000","USD","Analyze"
"TSPQ","TCW Special Purpose Acquisition Corp. Class A","","04/21/2021","US Equity","Common stocks","Small cap","Financials","","","464,860,856","USD","Analyze"
"BLX","Banco Latinoamericano De Comercio","","02/09/2001","US Equity","Common stocks","Small cap","Financials","PAP169941328","2069485","463,980,031","USD","Analyze"
"TRC","Tejon Ranch","","03/09/2001","US Equity","Common stocks","Small cap","Real Estate","US8790801091","2880448","463,838,577","USD","Analyze"
"IPOD","Social Capital Hedosophia Holdings Corp. IV Class A","","11/30/2020","US Equity","Common stocks","Small cap","Financials","","","461,380,000","USD","Analyze"
"IPOD+","Social Capital Hedosophia Holdings Corp. IV Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","11/30/2020","US Equity","Warrants","Shell Companies","Financials","","","461,380,000","USD","Analyze"
"IPOD=","Social Capital Hedosophia Holdings Corp IV - Units (1 Ord Share Class A & 1/4 War)","","10/09/2020","US Equity","Units","Small cap","Financials","","","461,380,000","USD","Analyze"
"VHI","Valhi Inc","","03/17/1980","US Equity","Common stocks","Small cap","Materials","US9189052098","BMG4NS8","459,541,761","USD","Analyze"
"BZH","Beazer Homes Inc","","02/12/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US07556Q8814","B8KHZT0","459,239,981","USD","Analyze"
"DPG","Duff & Phelps Global Utility Income Fund Inc. CEF","","07/27/2011","US Equity","Single sector","Utilities","Financials","","","458,905,539","USD","Analyze"
"HCI","HCI Group Inc","","12/31/2012","US Equity","Common stocks","Small cap","Financials","US40416E1038","BBN23F5","458,299,300","USD","Analyze"
"GBTG","Global Business Travel Group, Inc. Class A","","05/31/2022","US Equity","Common stocks","Small cap","Information Technology","","","457,303,367","USD","Analyze"
"JFR","Nuveen Floating Rate Income Fund CEF","","03/25/2004","US Fixed Income","Bank loans","Broad market","Financials","","","456,486,113","USD","Analyze"
"SBOW","SilverBow Resources Inc","","05/03/2016","US Equity","Common stocks","Small cap","Energy","US82836G1022","BDGKSC2","456,441,598","USD","Analyze"
"MIT=","Mason Industrial Technology Inc - Units (1 Ord Share Class A & 1/3 War)","","01/29/2021","US Equity","Units","Small cap","Financials","","","455,850,000","USD","Analyze"
"CSV","Carriage Services Inc","","02/13/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US1439051079","2177786","455,801,970","USD","Analyze"
"EGY","Vaalco Energy Inc","","08/03/2001","US Equity","Common stocks","Small cap","Energy","US91851C2017","2933353","455,174,320","USD","Analyze"
"KEY-K","KeyCorp ADRs of 5.625% Perpetual Non-Cumulative Preferred Stock, Series G","","05/02/2019","US Equity","Preferred stocks","Non-convertible","Financials","US4932678687","BJHDLJ0","454,860,000","USD","Analyze"
"CCV=","Churchill Capital Corp V - Units (1 Ord Class A & 1/4 War)","","12/16/2020","US Equity","Units","Small cap","Financials","","","454,500,000","USD","Analyze"
"CCV","Churchill Capital Corp V Class A","","02/05/2021","US Equity","Common stocks","Small cap","Financials","","","454,050,000","USD","Analyze"
"EVC","Entravision Communications Corp Cl","","02/16/2001","US Equity","Common stocks","Small cap","Communication Services","US29382R1077","2615112","452,116,947","USD","Analyze"
"GUG","Guggenheim Active Allocation Fund Common Shares of Beneficial Interest","","11/24/2021","US Equity","Closed end funds","","","","","451,827,137","USD","Analyze"
"TSPQ=","TCW Special Purpose Acquisition Corp. Units, each consisting of one share of Class A common stock and one-third of one redeemable warrant","","03/02/2021","US Equity","Units","Small cap","Financials","","","451,350,000","USD","Analyze"
"ATH-D","Athene Holding Ltd. ADRs 4.875% Fixed-Rate Perpetual Non-Cumulative Preference, Series D","","12/15/2020","US Equity","Preferred stocks","Non-convertible","Financials","","BMC8G63","451,200,000","USD","Analyze"
"NOA","North American Construction Group Ltd.","","11/22/2006","US Equity","Common stocks","Small cap","Energy","","BFX2LG0","450,730,048","USD","Analyze"
"ARL","American Realty Investors Inc","","07/23/2001","US Equity","Common stocks","Small cap","Real Estate","US0291741090","2615974","450,318,959","USD","Analyze"
"MOV","Movado Group Inc","","02/27/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US6245801062","2643168","448,394,748","USD","Analyze"
"CPAC","Cementos Pacasmayo SAA ADRs","","02/11/2013","US Equity","ADRs","Small cap","Materials","US15126Q2084","","447,605,083","USD","Analyze"
"BLW","Blackrock Limited Duration Income Trust CEF","","07/29/2003","Global Fixed Income","Global","Broad market","Financials","US09249W1018","2927130","447,462,000","USD","Analyze"
"XPER","Xperi Corp","","02/11/2013","US Equity","Common stocks","Small cap","Information Technology","US98423J1016","BQV3RS6","446,096,665","USD","Analyze"
"PSA-L","Public Storage ADRs of 4.625% Cumulative Preferred, Series L","","06/18/2020","US Equity","Preferred stocks","Non-convertible","Real Estate","US74460W5528","BLFGL51","445,400,000","USD","Analyze"
"ECC","Eagle Point Credit CEF","","03/24/2014","US Fixed Income","Bank loans","Broad market","Financials","","","445,239,682","USD","Analyze"
"HPS","John Hancock Preferred Income Fund III CEF","","06/17/2003","Special Security Types","Preferred stock","U.S.","Financials","MA0000011611","B1P1S11","445,234,352","USD","Analyze"
"PSA-P","Public Storage ADRs of a 4.000% Cumulative Preferred Shares, Series P","","06/07/2021","US Equity","Preferred stocks","Non-convertible","Real Estate","","BM91SN6","444,360,000","USD","Analyze"
"BFK","Blackrock Municipal Income Trust CEF","","07/27/2001","US Fixed Income","Municipal bonds","Investment grade","Financials","US09248F1093","2784034","443,961,221","USD","Analyze"
"MBI","MBIA Inc.","","02/27/2001","US Equity","Common stocks","Small cap","Financials","US55262C1009","2547044","443,640,213","USD","Analyze"
"UWMC","UWM Holdings Corporation Class A","","03/24/2020","US Equity","Common stocks","Small cap","Financials","US91823B1098","BMDJ3B9","442,234,362","USD","Analyze"
"UWMC+","UWM Holdings Corporation Warrant exercisable for one share at $11.50 per share","","12/28/2020","US Equity","Warrants","Operating Companies","Financials","","","442,234,362","USD","Analyze"
"FSNB=","Fusion Acquisition Corp II - Units (1 Ord Share Class A & 1/3 War)","","02/26/2021","US Equity","Units","Small cap","Financials","","","441,655,500","USD","Analyze"
"MUC","Blackrock MuniHoldings California Quality Fund CEF","","03/02/1998","US Fixed Income","Municipal bonds","Investment grade","Financials","US09254L1070","2531854","441,596,742","USD","Analyze"
"MVF","Blackrock MuniVest Fund CEF","","02/22/1990","US Fixed Income","Municipal bonds","Investment grade","Financials","US09253R1059","2610526","440,238,959","USD","Analyze"
"SGU","Star Gas Partners LP","","02/11/2013","US Equity","Common stocks","Small cap","Utilities","US85512C1053","","439,947,223","USD","Analyze"
"BKD","Brookdale Senior Living Inc","","11/22/2005","US Equity","Common stocks","Small cap","Health Care","US1124631045","B0PZN33","439,923,154","USD","Analyze"
"BKDT","Brookdale Senior Living Inc. 7.00% Tangible Equity Units","","11/25/2022","US Equity","Units","Small cap","Financials","","","439,923,154","USD","Analyze"
"GCO","Genesco Inc","","02/21/2001","US Equity","Common stocks","Small cap","Consumer Discretionary","US3715321028","2367101","438,827,175","USD","Analyze"
"SKE","Skeena Resources Limited","","02/05/2002","US Equity","Common stocks","Small cap","Materials","","","438,738,223","USD","Analyze"
"MS-L","Morgan Stanley ADRs of 4.875% Non-Cumulative Preferred Stock, Series L","","11/27/2019","US Equity","Preferred stocks","Non-convertible","Financials","US61762V8046","BK6JGG8","437,000,000","USD","Analyze"
"WEBR","Weber Inc.","","08/05/2021","US Equity","Common stocks","Small cap","Consumer Discretionary","US94770D1028","BKVKB61","436,427,256","USD","Analyze"
"MUI","Blackrock Muni Intermediate Duration Fund CEF","","07/30/2003","US Fixed Income","Municipal bonds","Investment grade","Financials","US09253X1028","2931487","436,194,470","USD","Analyze"
"SRG","Seritage Growth Properties","","07/06/2015","US Equity","REITs","Small cap","Real Estate","US81752R1005","BZ0HC54","436,143,143","USD","Analyze"
"GHY","Prudential Global High Yield Fund, Inc. CEF","","12/21/2012","Global Fixed Income","Global","High yield","Financials","","","434,879,391","USD","Analyze"
"MMU","Western Asset Managed Municipals Fund Inc. CEF","","07/17/1992","US Fixed Income","Municipal bonds","Investment grade","Financials","","","434,112,189","USD","Analyze"
"SLAC+","Social Leverage Acquisition Corp I Redeemable warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","04/05/2021","US Equity","Warrants","Shell Companies","Financials","","","433,841,813","USD","Analyze"
"GIM","Templeton Global Income Fund CEF","","03/17/1988","Global Fixed Income","Global","Broad market","Financials","","","433,803,032","USD","Analyze"
"DSU","Blackrock Debt Strategies Fund CEF","","03/30/1998","US Fixed Income","Bank loans","Broad market","Financials","US09255R1032","2609320","432,543,695","USD","Analyze"
"TRAQ","Trine II Acquisition Corp. Class A","","12/27/2021","US Equity","Common stocks","Small cap","Financials","","","432,216,000","USD","Analyze"
"TRAQ+","Trine II Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share","","12/27/2021","US Equity","Warrants","Shell Companies","Financials","","","432,216,000","USD","Analyze"
"TRAQ=","Trine II Acquisition Corp. Units, each consisting of one Class A Ordinary Share and one-half of one redeemable warrant","","11/03/2021","US Equity","Units","Small cap","Financials","","","432,216,000","USD","Analyze"
"TVC","TVA 1998 Series D Puttable Automatic Rate Reset Securities bonds","","02/11/2013","US Equity","Exchange traded debt","Intermediate-term","Utilities","US8805913006","2612674","432,000,000","USD","Analyze"
"SB","Safe Bulkers Inc","","05/29/2008","US Equity","Common stocks","Small cap","Industrials","MHY7388L1039","B39GTS0","431,824,978","USD","Analyze"
"IRS","IRSA Inversiones y Representaciones ADRs","","09/04/2001","US Equity","ADRs","Small cap","Real Estate","US4500472042","2473020","431,396,347","USD","Analyze"
"IRS+","IRSA Inversiones Y Representaciones S.A. Warrants to purchase Common Shares","","05/27/2021","US Equity","Warrants","Operating Companies","Real Estate","","","431,396,347","USD","Analyze"
"SOJC","Southern Company Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077","","11/28/2017","US Equity","Exchange traded debt","Long-term","Utilities","US8425874042","BF0WD23","430,920,000","USD","Analyze"
"LXFR","Luxfer Holdings PLC","","10/03/2012","US Equity","Common stocks","Small cap","Industrials","GB00BNK03D49","BF5GRT5","428,535,420","USD","Analyze"
"STK","Columbia Seligman Premium Technology Growth Fund, Inc. CEF","","11/27/2009","Alternatives","Options","Covered calls","Financials","","","427,659,866","USD","Analyze"
"HHLA","HH&L Acquisition Co. Class A","","03/29/2021","US Equity","Common stocks","Small cap","Financials","","","426,420,000","USD","Analyze"
"HHLA+","HH&L Acquisition Co. Redeemable warrants, each warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","03/29/2021","US Equity","Warrants","Shell Companies","Financials","","","426,420,000","USD","Analyze"
"AGAC","African Gold Acquisition Corporation Class A","","03/25/2021","US Equity","Common stocks","Small cap","Financials","","","423,729,000","USD","Analyze"
"AGAC+","African Gold Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","03/25/2021","US Equity","Warrants","Shell Companies","Financials","","","423,729,000","USD","Analyze"
"OPY","Oppenheimer Holdings, Inc. Class A","","03/01/2001","US Equity","Common stocks","Small cap","Financials","US6837971042","B42G8D2","422,899,797","USD","Analyze"
"PCPC+","Periphas Capital Partnering Corporation Warrant exercisable for one share at $28.75 per share","","02/01/2021","US Equity","Warrants","Shell Companies","Financials","","","421,652,504","USD","Analyze"
"NQP","Nuveen Pennsylvania Quality Municipal Income Fund CEF","","02/21/1991","US Fixed Income","Municipal bonds","Investment grade","Financials","","","420,936,420","USD","Analyze"
"DESP","Despegar.Com Corp.","","09/20/2017","US Equity","Common stocks","Small cap","Consumer Discretionary","VGG273581030","BDFS4G3","420,351,400","USD","Analyze"
"BUI","Blackrock Utilities, Infrastructure, & Power Opportunities  CEF","","11/23/2011","Global Equity","Global","Large and mid cap","Financials","US09248D1046","B79LZG3","419,463,632","USD","Analyze"
"GLOP","GasLog Partners LP","","05/07/2014","US Equity","MLPs","Small cap","Energy","MHY2687W1084","BM67GH7","419,325,048","USD","Analyze"
"STON","StoneMor Partners LP","","09/15/2004","US Equity","MLPs","Small cap","Consumer Discretionary","US86184W1062","BL6WJ43","419,197,822","USD","Analyze"
